Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
"3B's - Buddies, Bar & Barbecue",Kpvs Nikhil,"Very enjoyable moment at 3bs gochibowli. I went for a team lunch with my friends and had a very nice experience,especially service by gobind and shivam.",5,"1 Review , 4 Followers",4/27/2019 16:18,0,,"{'food': ['gochibowli'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Kumar,Very nice experience at 3bs gochibowli.we are really enjoyed a lot.very nice service and food . service by Gobind and Shivam was extra ordinary...,5,"1 Review , 3 Followers",4/27/2019 16:15,0,,"{'food': ['gochibowli'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Saiteja Rafael,Starters are very good and servicing was excellent and good people around us and pleasant !! suraj had done good servicing for us and appreciable,5,"1 Review , 4 Followers",4/27/2019 16:03,0,,"{'food': ['Starters'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Surya Prakash Thotakura,Very friendly service. Food is super. Staff is friendly. Govind and his team service is good. Celebrating of occasions is good. Very nice place to visit.,5,"3 Reviews , 16 Followers",4/24/2019 22:40,0,,"{'food': ['food is super', 'staff is friendly', 'Govind and his team service is good', 'celebrating of occasions is good'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Subhajit,Hello Govind. Your way of treating us is really good. You take care of us very well and I am really pleased with your hospitality. We will surely visit again,5,"1 Review , 3 Followers",4/24/2019 22:32,0,,"{'food': ['chicken', 'rice'], 'drink': ['water']}"
"3B's - Buddies, Bar & Barbecue",SR Behera,"Excellent service.. Govind, Shivam &Suraj served us to the fullest. Had a good time with friends. Recommended definitely for group of friends wanna chill out.",5,"1 Review , 4 Followers",4/24/2019 22:32,0,,"{'food': ['Govind', 'Shivam', 'Suraj'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Amrit Prasad Patnaik,"Thanks Govind for your extreme good hospitality..You were a guy to watch out for.. will Keep visiting this place...Thanks Govind, we will visit surely for you...",5,"1 Review , 3 Followers",4/24/2019 22:31,0,,"{'food': ['chicken', 'pizza'], 'drink': ['beer', 'wine']}"
"3B's - Buddies, Bar & Barbecue",SONIYA SINHA,"Visited with family for dinner on a weekday. Decent place, may be a little more lighting will add to the decor; pretty cozy though. The staff specially Akash needs to be applauded, very enthusiastic and customer focused. The starters were good, very spicy but he got us a fresh set mildly spiced even without we making a request. We were not happy with the main course spread, only 1 curry (chicken n paneer). Good place to hang out with friends for a cocktail and some delicious starters.",3,"90 Reviews , 118 Followers",4/24/2019 10:21,2,,"{'food': ['starters'], 'drink': ['cocktails']}"
"3B's - Buddies, Bar & Barbecue",Jaideep Reddy,"Nice place ✌️ to hangout 👍
Nice service by Govind
Food wasvery good and spicy I really enjoyed their.Starters and desearts are very testy....",5,"1 Review , 4 Followers",4/22/2019 22:14,0,,"{'food': ['Starters', 'Deserts'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Cheetirala Sruthi,"Really superb dining experience at 3bs gochibowli. Friendly staff and very nice starters, deserts, main our e. Really its a very nice place for friends and family. Mainly service by Gobind, suraj and shivam. They guyas are very friendly and courtious....",5,"1 Review , 4 Followers",4/21/2019 16:33,0,,"{'food': ['starters', 'deserts', 'main'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Naagaram Konakalla,"This place is outstanding and every time I need a break I fly here and enjoy myself with my friends.staff present out there were amazing,keeping everything on the plate in time. thanks",5,"5 Reviews , 23 Followers",4/21/2019 11:51,0,,"{'food': ['This place', 'every time I need a break'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sarath Erive,"Ambience is nice.
Food tastes really good.
Service is really nice and quick (especially govind).
Crispycorn mojito n cosmopoliton was really nice.",5,"3 Reviews , 4 Followers",4/20/2019 22:37,0,,"{'food': ['Crispycorn'], 'drink': ['mojito', 'cosmopoliton']}"
"3B's - Buddies, Bar & Barbecue",The Burger Chef,"Had a very good time at this place, mr.suraj was very friendly and and polite with his fast service, really appreciate the staff, the starters were amazing and the potato starter was out of the world",5,"1 Review , 40 Followers",4/20/2019 22:27,1,,"{'food': ['starters', 'potato starter'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",G Niharika,"Loved the service, ambience and the food
Govind and Suraj service was really nice.I like their starters maincource and deseart also.had a superb experience...",5,"1 Review , 4 Followers",4/20/2019 15:36,0,,"{'food': ['starters', 'maincourse', 'dessert'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",M Bonagiri,"Today, we visited this place with my friend for a team lunch. Placed below abs, same franchise you can expect similar food.
Barbeque is not available at the table.
hey captured the mindset of people coming to this restaurant by keeping main course minimum to null.
Food
Starters :4 veg 4 non veg
Main course 1veg 1 non veg
Deserts angur gulab jamun, my all time favourite pan ice cream.

Food can be improved 3/5
Service 4/5
Ambience 4/5
Overall 4/5
Recommend :Yes",4,"64 Reviews , 85 Followers",4/17/2019 16:01,0,,"{'food': ['Starters: 4 veg 4 non veg', 'Main course: 1veg 1 non veg', 'Deserts: angur gulab jamun, my all time favourite pan ice cream'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Malaya Panda,Govinda and Suraj were very friendly and served us well. Overall Nice experience. Variety of starters and these were tasty. Looking for another visit.,5,"1 Review , 8 Followers",4/16/2019 22:47,0,,"{'food': ['starters'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Manjunath.krishnaswamy,Amazing experience. Non stop starter.Lovely food and coupled with always smiling staff - Govind and Suraj. Staff arranged surprise cake hearing reason why I’m here. Good job,5,"2 Reviews , 9 Followers",4/16/2019 22:46,0,,"{'food': ['Non stop starter', 'Lovely food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Arnav Agyeya,Very nice and warm welcome. Food was great. Drinks were great as well. Very polite and well behaved staffs. Felt really welcomed here. A must visit place for every age group. special thanks to Suraj and Shivam. They even celebrated my birthday.,5,"2 Reviews , 7 Followers",4/16/2019 21:36,0,,"{'food': ['Food was great.', 'Drinks were great as well.'], 'drink': ['Very polite and well behaved staffs.', 'Felt really welcomed here.']}"
"3B's - Buddies, Bar & Barbecue",Mukund Gandlur,"Best restaurant experience ever. Awesome food. Best service possible.
Staff Suraj, Sivam and Govind ensured best services.
Desserts and starters are a must try.

I recommend this to everyone.",5,"1 Review , 8 Followers",4/16/2019 20:44,0,,"{'food': ['Awesome food.', 'Best service possible.'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Vijay Akkenapally,"Excellent place to have buffet... Worth every penny... Foodies will be fully satisfied.
Excellent service by team gobind 'shivam'suraj and Akash.really amazing experience.",5,"1 Review , 7 Followers",4/16/2019 20:42,2,,"{'food': ['buffet', 'foodies', 'fully satisfied'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Pavan Varma,"It's been a great experience visiting this place. The staff over here ensure that you are served with the best food especially Suraj . When we expressed our concern that the we did not like the grill fish item , they served us fried fish which was not even part of their menu .",5,"1 Review , 6 Followers",4/16/2019 20:38,0,,"{'food': ['Suraj'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sai Chaitanya,"Had a very nice experence at 3bs gochibowli.Amazing starters and maincource in less price really superb concept.service by gobind ""suraj and shivam...",5,"1 Review , 8 Followers",4/16/2019 20:25,0,,"{'food': ['starters', 'maincource'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Etz Sai Prasad,This place loved with the food and the staff over here ! Fully satisfied place. Govind named one of the person over there of 3Bs is reallly a kind person .thanks suraj and shivam . Thanks 3bs .,5,"2 Reviews , 51 Followers",4/16/2019 20:24,0,,"{'food': ['This place', 'food', 'staff'], 'drink': ['Govind', 'named', 'person', 'over', 'here', '3Bs', 'is', 'really', 'a', 'kind', 'person', 'thanks', 'suraj', 'shivam', 'thanks', '3Bs']}"
"3B's - Buddies, Bar & Barbecue",Harish Rao Thakkallapally,Excellent serving and very good hospitality and polite and the food was also served specially if any dish wasnt likely to theor taste they prepared according to ones own tastes that was a very good one.They were really very polite and friendly and very quick serves.,5,"1 Review , 7 Followers",4/16/2019 14:50,0,,"{'food': ['food was served specially'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Vikhilesh Vickey,Had a very nice experience at 3bs gachiboli with gobind bro.we really enjoyed a lot.all starters and maincource are really amazing.superb dining experience.,5,"1 Review , 10 Followers",4/16/2019 14:49,0,,"{'food': ['gachiboli', 'starters', 'maincource'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",ABHISHEK,Today had a team lunch at 3B's and it was a horrible experience. None of the team members were satisfied. The food did not taste good and the service was also late. Felt it was not worth for the money spend.,1,3 Reviews,4/16/2019 14:40,0,,"{'food': ['team lunch', 'food did not taste good'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Tarakitchand,"Recently visited this place. In one word Awesome!!
Thanks Govind for taking special care and showing a real buddy's place.
Will visit again,
Tarak.",4,"1 Review , 6 Followers",4/15/2019 20:44,0,,"{'food': ['pizza', 'burger'], 'drink': ['coke']}"
Behrouz Biryani,Fatima,"First the price is too high and the quantity I'm getting is lower than the expectation . You can see the cup it's so small like its just gave me for only to taste it. And about the taste it's good. I like it. And I also got a small bread with this,like who eats bread with a 'Daleem'.
I would not recommend you to eat but If you just want to have a bite of taste then go ahead. :)",2,"4 Reviews , 4 Followers",5/25/2019 1:14,4,,"{'food': ['bread'], 'drink': ['coffee']}"
Behrouz Biryani,Mithun Abe Mohan,"I ordered the biryani with great expectations. The packaging, and the presentation is extremely nice, and the aroma was great. The biryani thigh, was frozen in the middle! It's a prepackaged frozen food reheated at the time of ordering. That is not the expectation, at least in Hyderabad!
The fact that it is not fresh offsets a lot of the positives for me",2,"11 Reviews , 117 Followers",5/18/2019 18:01,0,,"{'food': ['biryani'], 'drink': []}"
Behrouz Biryani,Nilofar Sanade,"Ok so this is the second time m ordering from here...and the taste is same as I felt for first time.... really good experience 👍😊The Biryani comes in very stunning package...it looks good as soon as u open it with almonds on top of it.It comes with raita and gulab jamun too😍 Talking about Biryani it's not too spicy which I like...
Packaging-10/10
Taste 9/10
Must Try✌️",5,"1 Review , 1 Follower",4/21/2019 21:11,1,,"{'food': ['Biryani', 'Raita', 'Gulab Jamun'], 'drink': []}"
Behrouz Biryani,S G K,The Behrouz Biryani is the Royal Biryani. The flavour of Rice is super and the pieces of chicken are yummy. The presentation of Biryani is with fried onions and Badam ( Almond ) . Served with Mint Raitha and Gulab Jamun.,5,"10 Reviews , 11 Followers",4/19/2019 21:35,1,,"{'food': ['Biryani', 'Rice', 'Chicken'], 'drink': ['Mint Raitha', 'Gulab Jamun']}"
Behrouz Biryani,MirzaFasahath AliBaig,"I never received this order 21812387 today. No one contacted me. I asked Zomato chat rep to have someone contact me regarding this issue. Please call me after 3 PM IST.  I have registered my compliant on twitter handle, how can you mentioned without verifying with me that it was delivered ? No follow up done from Behrouz. Very disappointing. Please refund my amount. See the rider is still on the way (pic)",1,"28 Reviews , 104 Followers",4/16/2019 1:51,0,,"{'food': ['order', 'complaint'], 'drink': ['call', 'refund']}"
Behrouz Biryani,Shyamu,"One of the worst biriyanis i ate . Home deliverd thru zomato . Very worse . I wud like to cook my self though tired than ordering in behrouse.one of the worst biryani i ever had. One has to pay for packaging only. Big packaging and less quantity. One should never order from Behroz biryani. Do not go with their briyani picturs shown on website in reality its only rice packed in some big attractive boxesNever try biryani here , However we were shocked to find just one piece of mutton in the Biryani. Not sure how Behrouz expected us to consume the box full of rice with a small piece of mutton. We have decided not to order anymore from this restaurant. worst of a kind and never tasted such filthy biryani in my life , and secondly they are charging bomb price for such filthy biryani ie 379 
No taste and no quality. I wonder where he brought his chef from to prepare biryani , guess from a local slum area to get this biryani made and serving to innocent public of Hyderabad

Note 
increase the quality food then no matter what the price is .",1,1 Review,3/24/2019 0:02,0,,"{'food': ['biryani'], 'drink': []}"
