Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Domino's Pizza,Malar Madhav Rao,"Ratings aside....a guy calls from ur outlet after ordering through Zomato, he tells me it cannot be delivered to ur address. He then tells it will take an hour if I want it .Càn u do something about this.",1,"6 Reviews , 4 Followers",8/30/2018 22:33,0,,
Domino's Pizza,Boora Sravan Kumar,absolute good and awesome,5,6 Reviews,8/25/2018 22:25,0,,"{'food': ['good', 'awesome'], 'drink': []}"
Domino's Pizza,Malar Madhav Rao,1 1 pizza was bad an tasteless...it was cold,1,"6 Reviews , 4 Followers",8/21/2018 21:24,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Pra Sanna,Really you guys have put me a loss in ordering this yaar...I got a cool n bad quality of pizza...shit,1,"2 Reviews , 2 Followers",8/20/2018 23:23,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Nisingho687,Quick delivery even in rains,5,1 Review,8/19/2018 18:25,0,,"{'food': ['pizza', 'burger', 'pasta'], 'drink': ['coffee', 'tea', 'juice']}"
Domino's Pizza,Parshwa Shah,delivery in 11 minutes. wow.,5,"3 Reviews , 1 Follower",8/17/2018 21:16,0,,"{'food': ['delivery'], 'drink': []}"
Domino's Pizza,Tota Parvathi,how can they accept order if they won't deliver to particular place,1,3 Reviews,8/15/2018 23:33,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Akkala Revathi,fast in delivery is too good,5,1 Review,8/15/2018 19:01,0,,"{'food': ['fast'], 'drink': []}"
Domino's Pizza,Divya Agrawal,Pizza is not cooked properly. Worst pizza I ever had. Not expected from Dominos. Can I replace???,1,1 Review,8/15/2018 16:20,0,,"{'food': ['Pizza'], 'drink': []}"
Domino's Pizza,Malar Madhav Rao,late an food is cold an bad. Delivery boys shd carry change ...,2,"6 Reviews , 4 Followers",8/12/2018 22:48,0,,"{'food': ['late', 'cold'], 'drink': ['an', 'bad']}"
Domino's Pizza,Naresh N,too late,1,"1 Review , 1 Follower",8/11/2018 17:46,0,,"{'food': ['pizza'], 'drink': ['coke']}"
Domino's Pizza,Tanya Gupta,this time pizzas were not tasteful,3,1 Review,8/11/2018 14:57,0,,"{'food': ['pizzas'], 'drink': []}"
Domino's Pizza,Shikha Priya,Delivered late and cold,1,"1 Review , 1 Follower",8/11/2018 12:46,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Sayan Gupta,,5,"2 Reviews , 2 Followers",8/9/2018 21:41,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Sivasai Vissamsetti,tq and super fast delivary,5,"4 Reviews , 1 Follower",8/7/2018 23:15,0,,
Domino's Pizza,Gourmet Hunter,"This store maintains the quality & brand name of Domino's. 
Their burger pizza is great in taste. Its perfect balance of spices & the bland bread taste.

Our order was delivered on time and in good condition. Overall its a good experience.",4,"231 Reviews , 407 Followers",8/7/2018 16:04,2,,"{'food': ['burger pizza'], 'drink': []}"
Domino's Pizza,Karthi Hari,"Never got the pizza and Zomato just closed my order mentioning it has been received and asking for a review. Consistently Pathetic service.Almost everyday!
Learn from Swiggy",1,"4 Reviews , 1 Follower",8/4/2018 23:03,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Chanda,"My order was delayed and not even delivered I went to dominos to collect it , this was pathetic experience for the first time with dominos ,",1,"106 Reviews , 763 Followers",8/2/2018 12:10,0,,"{'food': ['pizza'], 'drink': ['beer']}"
Domino's Pizza,Anusha Pasham,good,5,"1 Review , 8 Followers",8/1/2018 20:14,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Zomato 2,"still not received the order, it's been 1 hour and 20mins.",1,1 Review,8/1/2018 17:05,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Manjula Ediga,awesome pizza. delivered before time. nice service.🤗🤗,5,1 Review,7/31/2018 22:58,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Yadagiri Gujjulla,good,5,1 Review,7/31/2018 22:06,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Rupa Reddy,The non veg pizzas are really bad,1,"1 Review , 1 Follower",7/31/2018 17:17,0,,"{'food': ['pizzas'], 'drink': []}"
Domino's Pizza,Satyam Pradeep,delivery man was humble enough,5,"1 Review , 2 Followers",7/29/2018 20:34,0,,"{'food': ['delivery man'], 'drink': []}"
Domino's Pizza,Mreddy,2vegs instead of 2veg 2 nonveg,1,"6 Reviews , 1 Follower",7/29/2018 19:07,0,,
Domino's Pizza,Naresh Maroju,satisfied,5,"0 Reviews , 42 Followers",7/29/2018 14:58,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Mahesh,delicious,5,"0 Reviews , 1 Follower",7/29/2018 10:00,0,,"{'food': ['pizza', 'pasta', 'salad'], 'drink': ['coffee', 'tea', 'soda']}"
Domino's Pizza,Prathyusha Juluri,good,4,0 Reviews,7/28/2018 23:28,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Vikas J,delivery guy was quick and was very respectful,5,0 Reviews,7/28/2018 16:48,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Dishang Valotia,fast,5,"0 Reviews , 1 Follower",7/28/2018 15:26,0,,"{'food': ['pizza', 'burger', 'fries'], 'drink': ['soda', 'juice']}"
Domino's Pizza,Anish,cold pizza served,2,"0 Reviews , 1 Follower",7/27/2018 21:52,0,,"{'food': ['cold pizza'], 'drink': []}"
Domino's Pizza,Sai Bhuvan,vry polite delivery guy.,5,"0 Reviews , 1 Follower",7/27/2018 20:27,0,,"{'food': ['delivery'], 'drink': []}"
Domino's Pizza,Dibyajyoti Pradhan,delivery was on time,5,2 Reviews,7/26/2018 23:25,0,,"{'food': ['delivery'], 'drink': []}"
Domino's Pizza,Ranjith Srn,Good,5,0 Reviews,7/26/2018 17:10,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Sam,Whom was the order delivered to? The address is wrong ..?? I informed for a refund..,1,0 Reviews,7/26/2018 15:23,0,,"{'food': ['address'], 'drink': []}"
Domino's Pizza,Krishna Rao,it's always good to have pizza,5,"2 Reviews , 4 Followers",7/23/2018 21:41,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Suresh,the food was delivered late and the taste was very worst,1,"4 Reviews , 1 Follower",7/23/2018 17:50,0,,"{'food': ['delivered late'], 'drink': ['worst']}"
Domino's Pizza,MAYANK SOOD,Delivery and taste wasn't that good.,3,"11 Reviews , 58 Followers",7/23/2018 1:44,0,,"{'food': ['delivery'], 'drink': []}"
Domino's Pizza,Saaket,the pizza was cold,1,3 Reviews,7/22/2018 22:59,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Tanvir Alam,Awesome,5,"6 Reviews , 4 Followers",7/22/2018 21:28,0,,"{'food': ['pizza', 'burger', 'pasta'], 'drink': ['coke', 'juice', 'water']}"
Domino's Pizza,Prachi Mishra,I had received pizza in 55 mins it's was not hot at the time of delivery,3,"5 Reviews , 3 Followers",7/22/2018 21:20,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Priyal Savsani,nice food and delivery was before time...,5,1 Review,7/22/2018 21:07,0,,"{'food': ['nice food'], 'drink': []}"
Domino's Pizza,Boora Sravan Kumar,nice,4,6 Reviews,7/22/2018 19:49,0,,"{'food': ['nice'], 'drink': []}"
Domino's Pizza,Suja,Fully disappointed.....i had ordered a double cheese margherita but for god sake i didnt find a single bit of cheese also in that valuable pizza...y they have been called it as double cheese margherita then without cheese...they r giving offers to cheat people like this...no more orders n zomato r dominos hereafter..good bye,1,1 Review,7/22/2018 16:31,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Ushashree Uppalanchi,Tasty as always!!,5,1 Review,7/22/2018 13:55,0,,"{'food': ['pizza', 'burger', 'pasta'], 'drink': ['coke', 'juice', 'water']}"
Domino's Pizza,Shubham,should give souce with delivery,4,1 Review,7/22/2018 12:55,0,,
Domino's Pizza,Guru Sona,oooooooooooooo very worst.....,1,"1 Review , 1 Follower",7/21/2018 22:10,0,,"{'food': ['worst'], 'drink': []}"
Domino's Pizza,Awadh B Tripathi,overall good,5,"3 Reviews , 4 Followers",7/21/2018 21:54,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Divya Vani Aravapalli,nice,5,"5 Reviews , 16 Followers",7/21/2018 12:46,0,,"{'food': ['nice'], 'drink': []}"
Domino's Pizza,Alok Kumar,Delivery boy is too worst... He took time and he don't know how to tlk with customer... Too worst..,1,"2 Reviews , 28 Followers",7/20/2018 22:56,0,,"{'food': ['delivery boy'], 'drink': []}"
Domino's Pizza,Saritha Devi,good,5,1 Review,7/20/2018 22:02,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Vibhagopalkrishna,Prompt delivery,5,"3 Reviews , 2 Followers",7/20/2018 20:12,0,,
Domino's Pizza,Carmel Raju Chowdary,nice,5,"1 Review , 2 Followers",7/20/2018 13:50,0,,"{'food': ['nice'], 'drink': []}"
Domino's Pizza,Vishal Talari,very very expensive not value for money,2,"2 Reviews , 27 Followers",7/19/2018 21:36,0,,"{'food': ['very expensive'], 'drink': ['not value for money']}"
Domino's Pizza,Sangam Madhulika,Nice,5,"1 Review , 1 Follower",7/19/2018 18:47,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,BİG HULK,nice service thnx,5,1 Review,7/19/2018 16:28,0,,"{'food': ['pizza'], 'drink': ['coke']}"
Domino's Pizza,Sam Kumar,Excellent!!!,5,3 Reviews,7/19/2018 13:43,0,,"{'food': ['Excellent'], 'drink': []}"
Domino's Pizza,Shantanusharma1991,"right on time, this time",4,3 Reviews,7/19/2018 13:33,0,,"{'food': ['right on time'], 'drink': []}"
Domino's Pizza,Sudeep Bhardwaj,thank u,5,"3 Reviews , 10 Followers",7/18/2018 22:24,0,,"{'food': ['thank'], 'drink': ['u']}"
Domino's Pizza,Chordguru39,I didn't receive my order yet.,1,"2 Reviews , 1 Follower",7/18/2018 14:30,0,,"{'food': [], 'drink': []}"
Domino's Pizza,Manoj,good,5,1 Review,7/18/2018 14:20,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,SHUBHAM SONI,Non veg pizza served in place of veg order,1,"1 Review , 1 Follower",7/17/2018 22:39,0,,"{'food': ['pizza'], 'drink': []}"
Domino's Pizza,Nikhilsingh Chauhan,worst pizza I have ever had.,1,1 Review,7/17/2018 18:11,0,,"{'food': ['worst pizza'], 'drink': []}"
Domino's Pizza,Sumit Roy,Not delivered in time,2,"8 Reviews , 40 Followers",7/16/2018 17:57,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Domino's Pizza,Aish,late delivery cold food,1,1 Review,7/16/2018 0:01,0,,"{'food': ['cold food'], 'drink': []}"
Domino's Pizza,Apoorva Nema,late delivery no refund,5,3 Reviews,7/15/2018 20:00,0,,"{'food': ['pizza'], 'drink': ['coke']}"
Domino's Pizza,Shashi Kant Lal,Thanks to delivery boy. He was very humble.,5,"3 Reviews , 5 Followers",7/15/2018 1:27,0,,"{'food': ['delivery boy'], 'drink': []}"
Domino's Pizza,Hari,On time delivery with hot,5,4 Reviews,7/14/2018 23:08,0,,"{'food': ['hot'], 'drink': []}"
Domino's Pizza,Vinay Payala,good,5,"3 Reviews , 35 Followers",7/14/2018 16:16,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Mohammedia Shawarma,Sarath.17.04.1993,Best shawarma served at reasonable price and the mayonnaise is simply awesome.rumali shawarma with/without salad is the best one till date .!,4,"1 Review , 1 Follower",5/24/2019 22:09,0,,"{'food': ['shawarma', 'mayonnaise'], 'drink': []}"
Mohammedia Shawarma,Jayakar Reddy,"WASTE RESTAURANT...
I ordered special chicken shawarma, but there is no cheese & getting rotten smell in it... It has happened several times, Even ZOMATO people unable to help out. 🖕🖕🖕",1,1 Review,5/21/2019 2:25,0,,"{'food': ['special chicken shawarma'], 'drink': []}"
Mohammedia Shawarma,ARUN NANI,"Till now this is the worst shawarma what I tasted
Very very bad taste and worst
Very dry and oily this is the best in bad taste quality of a chicken is also very bad",1,"1 Review , 1 Follower",4/29/2019 1:12,0,,"{'food': ['chicken'], 'drink': []}"
Mohammedia Shawarma,Mohammad Gulamqadar,"Worst shawarma i have ever tasted

I believe they are providing 2-3 days old shawarmas

Iam saying this because when i have ordered here i got a shawarma with soaring smell even chicken was smelling",1,"3 Reviews , 1 Follower",4/22/2019 21:02,0,,
Mohammedia Shawarma,Shaikh Shamim,"(Strong recommendation- never ever order from here) - It was the worst experience I had attempted by ordering from here. I order special chicken shwarma. The chicken was spoiled and smelling badly, and by having one bite I thrown to garbage bin.",1,"1 Review , 1 Follower",4/19/2019 2:05,0,,"{'food': ['chicken shwarma'], 'drink': []}"
Mohammedia Shawarma,Mohd Ahmed,Plz dont buy this shawarma very cheap quality of food items they used and not fresh. If ther is negative maarking i will give them -10000. And very cheap paking,1,1 Review,4/6/2019 23:53,0,,"{'food': ['shawarma'], 'drink': []}"
Mohammedia Shawarma,Koolaid Pickle.,"These guys used to be really good at making delicious falafel and regular shawarma. Over the time, the quality seems to have dropped to an extent that the food smells bad and makes you feel sick.

The wrapping paper which they use to wrap these things in, sometimes sticks to your food. If I were you, I wouldn't eat here. Save your money and skip this place!",1,"12 Reviews , 5 Followers",3/5/2019 12:51,0,,"{'food': ['falafel', 'shawarma'], 'drink': []}"
Mohammedia Shawarma,Waseem Mohiuddin,"horrible, I ordered 1 special and 2 regular shawarma. we got 3 regular shawarma. Pathetic experience. I'm satisfied with the person who delivered, please let him have the credit for the delivery",1,"5 Reviews , 2 Followers",2/15/2019 1:03,0,,"{'food': ['shawarma'], 'drink': []}"
